TAX,ADC,TS
28,11551,1716179794.9649083614
28,12063,1716179795.0077369213
28,11694,1716179795.0929071903
28,11375,1716179795.1357350349
11 28,10396 11697,1716179795.1787679195
11 28,9937 11602,1716179795.2217676640
11 28,9781 11257,1716179795.2648961544
11 28,9539 11169,1716179795.3077726364
11 28,9365 11033,1716179795.3508894444
11 28,9079 10734,1716179795.3938996792
11 28,8912 10699,1716179795.4368281364
11 28,8889 10563,1716179795.4797668457
11 21 28 44,8970 14348 10612 13746,1716179795.5228593349
11 19 20 21 28 29 44,9296 11699 14569 11919 11330 12236 13486,1716179795.5658423901
11 19 20 21 28 29 44,9287 10605 13638 11677 11266 12061 13095,1716179795.6088488102
11 19 20 21 28 29 44,9238 10174 13978 11373 11261 11852 12619,1716179795.6518180370
11 19 20 21 28 29 44,9153  9956 13180 11021 11109 11374 12492,1716179795.6948223114
3 11 19 20 21 28 29 44,8618  9198 10008 12585 10893 11091 11223 12483,1716179795.7378306389
3 11 19 20 21 28 29 44,6266  9087  9823 12444 10817 10983 11153 12447,1716179795.7807896137
3 11 19 20 21 27 28 29 44,5912  9089  9801 12184 10743 14259 11062 10918 12329,1716179795.8239333630
3 11 19 20 21 27 28 29 44,5720  8933  9346 11468 10430 13684 11112 10624 12495,1716179795.8671171665
3 11 19 20 21 27 28 29 44,5693  8926  9240 11417 10324 12981 11222 10615 12351,1716179795.9101128578
3 11 19 20 21 27 28 29 44 45,5623  8924  7570 11194 10235 12629 11122 10710 12422 12273,1716179795.9531114101
3 11 19 20 21 27 28 29 44 45,5457  8863  6356 10630 10131 12514 11052 10576 12279 12128,1716179795.9961507320
3 11 19 20 21 27 28 29 42 44 45,5451  8828  5963 10551  9978 12429 11077 10466 12054 12245 11980,1716179796.0391998291
3 11 19 20 21 27 28 29 42 44 45,5301  8829  5497 10686  9994 12316 11097 10453 11793 12679 11331,1716179796.0820102692
3 11 19 20 21 23 27 28 29 42 44 45,5210  8790  4987 10430  9839 15651 12193 10847 10352 11825  8125 11092,1716179796.1248931885
3 11 19 20 21 23 27 28 29 44 45,5013  7548  4555  9712  9739 12927 12217 10482  9852 10407 11700,1716179798.0182349682
3 11 19 20 21 23 27 28 29 44,5171  7587  5092  9886  9783 13115 12054 10496 10065 12191,1716179798.0612812042
3 11 19 20 21 23 27 28 29 44,5310  8623  5807 10456  9945 13807 12266 10481  9868 12137,1716179798.1042413712
3 11 19 20 21 23 27 28 29 44,5457  8686  7238 10579 10091 14121 12368 10726 10417 12031,1716179798.1472575665
3 11 19 20 21 27 28 29 44,5444  8770  9044 10746 10022 12441 10792 10533 12591,1716179798.1901915073
3 11 19 20 21 27 28 29 44,5771  8809  9579 11354 10277 12834 10882 10601 12761,1716179798.2332239151
11 19 20 21 28 29 44,8761  9566 12099 10286 10776 10751 12985,1716179798.2761905193
11 19 20 21 28 29 44,8866  9892 12801 10606 10958 11438 12823,1716179798.3191471100
11 19 20 21 28 29 44,9064  9995 13150 10675 10956 11660 12792,1716179798.3621869087
11 20 21 28 29,8982 15944 10819 11029 12222,1716179798.4052038193
11 21 28,8859 10789 10677,1716179798.4481267929
11 28,8962 10751,1716179798.4911642075
11 28,9343 10789,1716179798.5341842175
11 28,9464 11062,1716179798.5771510601
11 28,10556 11210,1716179798.6201748848
28,12325,1716179798.6631214619
