TAX,ADC,TS
28,11387,1716194223.6411914825
28,11052,1716194223.6841592789
28,10994,1716194223.7271547318
28,10946,1716194223.7701215744
28,11033,1716194223.8132092953
28 42,10883 13019,1716194223.8562281132
11 28 42,10784 11284 12653,1716194223.8991985321
11 28 42,9875 11376 12574,1716194223.9421815872
11 28 42,9753 11243 12411,1716194223.9852485657
11 28 42,9515 11006 12473,1716194224.0282168388
11 28 42,9525 11123 12575,1716194224.0712294579
11 28 42,9718 11238 12406,1716194224.1142730713
11 28 42,10437 11015 12320,1716194224.1572265625
11 28 42 45,9926 10856 12357 10937,1716194224.2001662254
11 28 42 45,9823 11059 11895 10893,1716194224.2430794239
11 28 42 45,9859 10814 11777  9356,1716194224.2862517834
11 28 42 45,9766 10806 10901  9119,1716194224.3292202950
11 28 42 45,9478 10722  9748 12060,1716194224.3723011017
11 28 42 45 55,9164 10562  9533 11901 13237,1716194224.4152066708
11 28 42 45 55,9313 10678  9493 11764 11249,1716194224.4582307339
11 28 42 45 55,9262 10737  9255 11661  9651,1716194224.5012209415
11 28 42 45 55,9062 10598  9296  8952 10644,1716194224.5443036556
11 28 42 45 55,9149 10571  9886 11780 11197,1716194224.5871191025
11 28 42 44 45 55,9038 10523 11460 15437 10247 10501,1716194224.6302528381
11 28 42 44 45 55,9016 10454 11081 13463  9003  7966,1716194224.6732416153
11 28 42 44 45 55,9079 10519 10735 13279  9133  6941,1716194224.7162621021
11 20 28 42 44 45 55,8925 15974 10495 10534 12875  9052  6538,1716194224.7592606544
11 20 28 42 44 45 55,8843 15429 10463 10373 12597  8877  6249,1716194224.8022096157
11 20 28 42 44 45 53 55,8818 15290 10388 10610 12725  8910 13299  6228,1716194224.8452382088
11 20 21 26 28 42 44 45 53 55,9025 14664 11205 13996 10645 10521 12707  8363 13293  5965,1716194224.8882911205
11 20 21 26 28 42 44 45 53 55,9076 14316 11054 13652 10532 10575 11493  8083 13221  5683,1716194224.9312283993
11 19 20 21 26 28 42 44 45 53 55,9108 13520 13387 10970 13602 10628 10551 11504  8011 13462  5515,1716194224.9742228985
3 11 19 20 21 26 28 42 44 45 53 55,12957  9132 12260 13215 10958 13661 10591 10510 10017  7896 13199  5343,1716194225.0172636509
3 11 19 20 21 26 28 42 44 45 53 55,12991  9041 11530 13138 10815 13708 10559 10458 10079  7776 13151  5277,1716194225.0603218079
3 11 19 20 21 26 28 42 44 45 53 55,12948  9124  9817 13220 10758 13461 10498 10551 10102  7699 13011  5296,1716194225.1032640934
3 11 19 20 21 26 27 28 42 44 45 53,8776  8671  8365 13419 10146 12132 12704 10022  9772  9565  7467 10757,1716194227.8982729912
3 11 19 20 21 26 28 42 44 45 53,11364  8626  8795 13470 10177 12144 10037  9694  9662  7511 10885,1716194227.9411499500
3 11 19 20 21 26 28 42 44 45 53,11550  8581 12729 13477 10250 12289 10019  9645  9818  7547 10863,1716194227.9842293262
3 11 19 20 21 26 28 42 44 45 53,11780  8595 12789 13785 10354 12680 10218  9399 10137  7545 11576,1716194228.0271832943
3 11 19 20 21 26 28 42 44 45 53,11909  8606 14993 13889 10486 12941 10386  9469 10139  7649 12410,1716194228.0701398849
3 11 19 20 21 26 28 42 44 45,12410  8604 15359 14006 10498 13159 10391  9212 10077  7388,1716194228.1131672859
3 11 20 21 28 42 44 45,13772  8517 14180 10563 10258  9207 10117  7477,1716194228.1561813354
3 11 20 21 28 42 44 45,13955  8592 14439 10686 10233  9271 11556  7555,1716194228.1991465092
3 11 20 21 28 42 44 45,13829  8623 15162 10703 10336  9357 12736  7643,1716194228.2422165871
11 20 21 28 42 45,8616 15445 10983 10397  9420  7508,1716194228.2851145267
11 28 42 45,8556 10233  9479  7659,1716194228.3281869888
11 28 42 45,8612 10292  9750  7682,1716194228.3710975647
11 28 42 45,8665 10398  9971 10025,1716194228.4141609669
11 28 42 45,8868 10627 10107 11659,1716194228.4571595192
11 28 42 45,8952 10792 10449 10691,1716194228.5001292229
11 28 42,8963 10832 11880,1716194228.5431001186
11 28 42,9011 10640 11998,1716194228.5861413479
11 28 42,9132 10762 12371,1716194228.6291730404
11 28 42,9239 10899 12573,1716194228.6721243858
11 28 42,9861 11137 12995,1716194228.7151188850
28 42,10955 13998,1716194228.7581491470
28,10957,1716194228.8011410236
28,10892,1716194228.8441202641
28,11084,1716194228.8871178627
