TAX,ADC,TS
11,11092,1716182125.3146762848
11,10216,1716182125.3575892448
11,9549,1716182125.4005184174
11,9457,1716182125.4436283112
11,9175,1716182125.4865961075
11,9042,1716182125.5295977592
11 19,9357 10256,1716182125.5724239349
11 19,9322 10053,1716182125.6152210236
11 19 28,9331  9972 12276,1716182125.6581506729
11 19 28,9118  9784 12094,1716182125.7011013031
11 19 28,9085  9727 11924,1716182125.7440965176
11 19 28,9133  9621 11813,1716182125.7873208523
11 19 27 28,9074  9808 14063 11838,1716182125.8303780556
3 11 19 27 28,9535  9310  9809 13249 11781,1716182125.8731527328
3 11 19 27 28,8118  9210  9683 13104 11618,1716182125.9161159992
3 11 19 26 27 28,7160  9214  9755 11517 12865 11555,1716182125.9590773582
3 11 19 26 27 28 44,6170  9107  9636 11298 12790 11249 15569,1716182126.0021200180
3 11 19 26 27 28 44,6013  9125  9168 11100 12702 11258 14029,1716182126.0450925827
3 11 19 26 27 28 44,5601  9021  7509 10890 12730 11200 13507,1716182126.0880885124
3 11 19 26 27 28 44,5421  8969  6574 10560 12566 10953 13353,1716182126.1310377121
3 11 19 26 27 28 44,5355  8977  5606 10354 12454 10819 12850,1716182126.1740751266
3 11 19 20 26 27 28 34 42 44,5289  8953  5669 14727  9371 12014 11040 13110 13011 13197,1716182126.2170915604
3 11 19 20 26 27 28 34 42 44,5156  8993  5239 12971  9055 12828 11075 10286 12839 12922,1716182126.2600913048
3 11 19 20 26 27 28 34 42 44,5077  8846  5035 12472  8897 12359 11086  9798 12723 12863,1716182126.3030714989
3 11 19 20 26 27 28 29 34 42 44,5135  8885  4824 12335  8835 12298 11175 14278  9717 12301 12526,1716182126.3460745811
3 11 19 20 26 27 28 29 34 42 44,5007  8854  4497 12224  8599 12257 10862 11554  9439 11255 12690,1716182126.3891229630
3 11 19 20 26 27 28 29 34 42 44,4949  8739  4354 11744  8461 11986 10949 11563  9417 11141 12839,1716182126.4321234226
3 11 18 19 20 26 27 28 29 34 42 44,4527  8775 12671  4372 11506  8465 12225 10913 11388  9423 10770 12660,1716182126.4750669003
3 10 11 18 19 20 26 27 28 29 34 44,3830 11606  7417 10644  3903 10619  8331 10817 10360 11263  8974 13709,1716182128.0231564045
3 10 11 18 19 20 26 27 28 29 34 44,4461 14676  7467 10953  3955 10789  8239 10490 10415 11505  9015 13896,1716182128.0661139488
3 10 11 19 20 26 27 28 34,4858 16120  7496  4007 10981  8240 10574 10292 11476,1716182128.1089961529
3 11 19 20 26 27 28 34,4883  7633  4137 11371  8525 10724 10399 11582,1716182128.1520671844
3 11 19 20 26 27 28 34,4884  7644  4536 12270  8597 10769 10596 11780,1716182128.1950924397
3 11 19 20 26 27 28,5071  8689  5214 13444  8709 11311 10925,1716182128.2380919456
3 11 19 20 26 27 28,5066  8730  5429 15130  9050 11118 10961,1716182128.2810225487
3 11 19 26 27 28,5153  8785  5590  9451 11411 10959,1716182128.3240718842
3 11 19 27 28,5183  8729  6320 11343 11096,1716182128.3671183586
3 11 19 27 28,5421  8688  8771 12089 11143,1716182128.4101603031
3 11 19 27 28,5669  8761  9412 12408 11262,1716182128.4530999660
3 11 19 27 28,6398  8861  9591 12856 11330,1716182128.4961111546
11 19 28,8750  9460 11992,1716182128.5391316414
11 19,8745 9355,1716182128.5820460320
11 19,8744 9479,1716182128.6250872612
11 19,8807 10117,1716182128.6680970192
11,8713,1716182128.7111413479
11,8797,1716182128.7541377544
11,8921,1716182128.7971010208
11,9665,1716182128.8401911259
11,15103,1716182128.8831665516
