TAX,ADC,TS
11,10652,1716186688.0484900475
11,10564,1716186688.0914998055
11 28,10417 12475,1716186688.1345062256
11 28,10092 11905,1716186688.1775333881
11 28,9451 11131,1716186688.2205035686
11 28,8987 10585,1716186688.2635107040
11 28,8791 10457,1716186688.3065176010
11 19 20 28 29,9043 14012 14016 11077 11822,1716186688.3495376110
3 11 19 20 28 29,10320  9059 12297 12658 11263 11452,1716186688.3925232887
3 11 19 20 28 29,9544  8986 11555 12357 11122 11177,1716186688.4355354309
3 11 19 20 28 29,7873  8948 10954 11846 11204 10851,1716186688.4785645008
3 11 19 20 21 28 29,7671  8913 10437 11786 11542 10987 10811,1716186688.5214579105
3 11 19 20 21 28 29,7335  8805  9773 11424 11161 10918 10630,1716186688.5645475388
3 11 19 20 21 27 28 29,7228  8813  9766 11278 10875 12781 10862 10631,1716186688.6076085567
3 11 19 20 21 27 28 29 44,5349  8663  8043 11005 10679 13038 10691 10418 13151,1716186688.6505792141
3 11 19 20 21 27 28 29 44,5319  8732  7174 10770 10555 10177 10680 10553 12771,1716186688.6935515404
3 11 19 20 21 26 27 28 29 44,5256  8799  6457 10512 10463 12686  9946 10704 10448 12477,1716186688.7365179062
3 11 19 20 21 26 27 28 29 44,5054  8677  5532 10228 10321 10798 10008 10550 10280 12599,1716186688.7794589996
3 10 11 18 19 20 21 26 27 28 29 44,4989 15772  8762 13739  5107 10013 10294 10659  9950 10461 10138 10431,1716186688.8225398064
3 10 11 18 19 20 21 26 27 28 29 44,4957 14130  8709 12164  5095  9908 10156 10532  9913 10491 10093  7084,1716186688.8655765057
3 10 11 18 19 20 21 26 27 28 29,4963 12772  8669 11187  4788  9788  9941 10867  9725 10190  9825,1716186690.8004860878
3 11 19 20 21 27 28 29,4937  8528  5081 10018 10006  9739 10111 10084,1716186690.8435127735
3 11 19 20 21 27 28 29,5047  8536  5314 10161 10231  9955 10279 10166,1716186690.8865137100
3 11 19 20 21 27 28 29,5207  8693  8707 10506 10535 10132 10397 10350,1716186690.9295568466
3 11 19 20 21 28 29,7171  8636  9061 10683 10808 10430 10490,1716186690.9725739956
3 11 19 20 28 29,7283  8666  9407 11429 10697 10650,1716186691.0157220364
3 11 19 20 28 29,7995  8773  9935 12697 10911 11151,1716186691.0583732128
11 19 20 28 29,8634 10016 13615 10868 11654,1716186691.1015608311
11 28,8658 10546,1716186691.1443905830
11 28,8830 10719,1716186691.1874177456
11 28,9262 11173,1716186691.2304685116
11,9789,1716186691.2733869553
