TAX,ADC,TS
28,10635,1716187077.4139680862
28,10615,1716187077.4568340778
28,10651,1716187077.4998390675
11 28,10646 10921,1716187077.5429041386
11 28,9755 10973,1716187077.5859234333
11 28,9379 10869,1716187077.6289010048
11 20 28,9296 14909 10909,1716187077.6718986034
11 20 28,8968 16382 10522,1716187077.7149202824
11 19 20 28,9164 13517 15357 10662,1716187077.7578938007
11 19 20 28,9006 13043 15503 10564,1716187077.8009369373
11 19 20 28,8897 11098 14255 10415,1716187077.8439004421
11 19 20 28,8826 10710 13134 10427,1716187077.8869397640
11 19 20 28 29,8780 10133 13118 10609  9976,1716187077.9298825264
11 18 19 20 28 29 44,8888 12093  9942 12843 10595  9655 13741,1716187077.9730153084
11 18 19 20 28 29 44,8855 10800  9807 12563 10804  9347 13763,1716187078.0158784389
11 18 19 20 28 29 44,8796 10564  7764 12378 10858  9161 13069,1716187078.0588665009
11 18 19 20 28 29 44 45,8695 10326  7423 12553 10654  9039 12987 13314,1716187078.1017963886
11 18 19 20 28 29 44 45,8646 10178  7157 12026 10541  8845 13695 12214,1716187078.1446056366
11 18 19 20 28 29 44 45,8543  9920  6670 11199 10462  8547 13453 11595,1716187078.1877312660
11 18 19 20 28 29 44 45 53,8494  7929  5973 11177 10549  8494 12789 11707 13626,1716187078.2307372093
11 18 19 20 28 29 44 45 53,8434  7472  5947 11322  8796  8467 12462 11730 12550,1716187078.2737116814
11 18 19 20 28 29 42 44 45 46 53,8427  7384  5531  9996  8146  8464 13128 12497 11812  9835 12953,1716187078.3166360855
11 18 19 20 28 29 37 42 44 45 46 53,8430  7284  5293  9583  6903  8508 16353 12017 12425 11625  9329 12645,1716187078.3597476482
11 18 19 20 28 29 37 42 44 45 46 53,8485  7210  5062  7492  5655  8390 14407 12074 12838 11696  9506 10213,1716187078.4027488232
1  4 11 18 19 20 28 29 37 44 45,14699 14931  8395  6370  4651  7195  4901  8471 10358 11910  8815,1716187080.5096812248
11 18 19 20 28 29 37 44 45,8433  6842  4922  8585  5302  8357 15679 12067 11523,1716187080.5526375771
11 18 19 20 28 29 44,8414  7268  5195  8346  6599  8627 12015,1716187080.5956795216
11 18 19 20 28 29 44,8525  7326  5953 10683  8619  8724 12187,1716187080.6386318207
11 18 19 20 28 29 44,8529  7473  6876 10832 10229  8806 12543,1716187080.6816809177
11 18 19 20 28 29 44,8593  7885  8623 11070 10312  8998 13259,1716187080.7246618271
11 18 19 20 28 29 44,8585 10447  9353 11889 10589  9214 13829,1716187080.7676732540
11 18 19 20 28 29,8587 10472  9540 11850 10712 14071,1716187080.8106427193
11 18 19 20 28,8606 11251  9557 12106 10710,1716187080.8536305428
11 19 20 28,8613  9661 12536 10687,1716187080.8965988159
11 20 28,8664 12475 10691,1716187080.9396369457
11 20 28,9072 14026 11089,1716187080.9826257229
11 20 28,9186 14814 11174,1716187081.0256361961
11 28,12878 11048,1716187081.0685830116
28,10951,1716187081.1115925312
28,10811,1716187081.1546080112
28,10942,1716187081.2006022930
