TAX,ADC,TS
11,10720,1716190817.4433639050
11,10651,1716190817.4863765240
11,10560,1716190817.5294158459
11,9943,1716190817.5724191666
11 28,9699 11925,1716190817.6154272556
11 19 28,9911 10556 12133,1716190817.6584088802
11 19 28,9721 10167 11757,1716190817.7013854980
11 19 21 28,9474  9956 11856 11694,1716190817.7444441319
11 19 21 27 28,9497 10142 11615 12686 11791,1716190817.7874345779
11 19 21 27 28,9444 10117 11364  9800 11694,1716190817.8303937912
3 11 19 20 21 27 28,10027  9465 10084 16019 11325  9628 11726,1716190817.8734049797
3 11 19 20 21 27 28,9277  9233  8433 14473 11089  9155 11448,1716190817.9164402485
3 11 19 20 21 27 28 29,7889  9138  7017 12940 11125  8868 11337 12798,1716190817.9594094753
3 11 19 20 21 27 28 29,5882  9051  6230 12456 11118  8938 11262 12143,1716190818.0024607182
3 11 19 20 21 27 28 29,5668  8980  5651 12035 10961  8655 11252 11407,1716190818.0454552174
3 11 19 20 21 27 28 29 44,5649  8892  5210 11846 10615  8478 11206 10916 14127,1716190818.0886104107
3 11 19 20 21 27 28 29 36 44,5601  8854  4986 11831 10697  8405 11389 10898 14673 13344,1716190818.1314990520
3 11 19 20 21 27 28 29 36 44,5344  8792  4756 11480 10662  8270 11320 10614 14145 12934,1716190818.1745011806
3 11 19 20 21 26 27 28 29 34 36 44,4750  8885  4792 11108 10639 11883  8482 11193 10634 12253 13649 12652,1716190818.2175085545
3 11 19 20 21 27 28 29 35,4962  8517  3978  9998 10197  7791 10713 10625  9643,1716190820.2383084297
3 11 19 20 21 27 28 29 35,5131  8583  4166 10199 10068  8013 10557 10489 14606,1716190820.2813076973
3 11 19 20 21 27 28 29 35 36,5343  8671  4404 10578 10373  8216 10841 10539 14634 14071,1716190820.3243277073
3 11 19 20 21 27 28 29 36,5684  8878  4842 10993 10706  8845 10811 10635 14215,1716190820.3672809601
3 11 19 20 21 27 28 29,7782  9018  5365 11556 11379  9287 10936 10809,1716190820.4102950096
3 11 19 20 21 27 28 29,7917  9089  5629 12000 11409  9314 11033 10855,1716190820.4532506466
3 11 19 20 27 28 29,9585  9325  7107 13242 11556 11453 11219,1716190820.4962942600
11 19 27 28 29,9263 10408 11502 11879 11966,1716190820.5392489433
11 19 28,9146 10119 11534,1716190820.5822520256
11 28,9106 11190,1716190820.6252312660
11 28,9767 11931,1716190820.6682357788
11 28,9747 12089,1716190820.7284967899
