TAX,ADC,TS
11,10857,1716191592.6841413975
11 28,10071 12247,1716191592.7271764278
11 19 28,10143 11973 11989,1716191592.7701973915
11 19 28,10011 11194 11649,1716191592.8131992817
11 19 28,9664 10363 11161,1716191592.8562650681
11 19 28,9412  9961 10970,1716191592.8991701603
11 19 28,9309  9870 10909,1716191592.9420602322
11 19 28,9389  9743 10853,1716191592.9851443768
11 19 28,9227  9527 10719,1716191593.0281858444
11 19 28,9087  9390 10747,1716191593.0712561607
11 19 27 28 29,9068  9491 13495 11119 12346,1716191593.1141414642
11 19 27 28 29 45,9031  9407 12705 10975 11693 14735,1716191593.1571657658
11 19 27 28 29 45,8827  8977 12610 10955 11373 10313,1716191593.2002005577
3 11 19 27 28 29 44 45,15972  8837  8763 12460 11012 11132 13335 10382,1716191593.2431685925
3 11 19 27 28 29 44 45,9682  8890  8704 12394 11092 11142 12921  8359,1716191593.2862026691
3 11 19 27 28 29 44 45,8085  8810  6896 12391 11073 10756 12622  7679,1716191593.3291745186
3 11 19 20 21 26 27 28 29 44 45,7691  9004  6041 16163 11745 11817 12408 11118 10604 12551  7305,1716191593.3721883297
3 11 19 20 21 26 27 28 29 42 44 45,7675  8866  5827 14942 11417 11269 12245 10979 10768 13041 12564  7098,1716191593.4151463509
3 11 19 20 21 26 27 28 29 42 44 45,7597  8900  5695 15006 11297  9471 12273 10841 10619 12861 12566  6881,1716191593.4582216740
3 11 19 20 21 26 27 28 29 36 44 45,7055  8656  4867 13118 10704  9092 12348 10713  9055 13733 12755  8932,1716191595.7371666431
3 11 19 20 21 26 27 28 29 44 45,7519  8756  5514 14655 11063 12681 12461 10617 10597 12929  8438,1716191595.7801580429
3 11 19 20 21 27 28 29 45,7619  8763  6513 13756 11276 12170 10965 10775  8469,1716191595.8231422901
3 11 19 21 27 28 29 45,8324  8816  6763 11397 12107 10742 10954  9229,1716191595.8661441803
2  3 11 19 27 28 29,15755  8913  8774  9182 12185 10775 11065,1716191595.9091167450
2  3 11 19 27 28 29,15354  9304  8842  9338 12240 10619 11174,1716191595.9521481991
11 19 27 28,8686  9473 12240 10554,1716191595.9951186180
11 19 27 28,8935  9635 12318 10825,1716191596.0380847454
11 19 28,8963 11493 11019,1716191596.0811164379
11 19 28 44,8845 12402 10892 14147,1716191596.1241402626
11 28,9054 10814,1716191596.1670994759
11,8727,1716191596.2103309631
28,13618,1716191596.2532896996
11 28,10386 12180,1716191596.2963273525
11,10517,1716191596.3393349648
11 19,9277 12305,1716191596.3822803497
11,8949,1716191596.4421155453
