TAX,ADC,TS
11,9787,1716184648.2926340103
11,9861,1716184648.3356449604
11,9790,1716184648.3786568642
11,9445,1716184648.4215936661
11 28,9482 11778,1716184648.4645762444
11 28,9334 11553,1716184648.5076904297
11 19 28,9247 12567 11391,1716184648.5505642891
11 19 28,9183 10362 11407,1716184648.5935912132
3 11 19 28,9598  9207  9942 11250,1716184648.6366672516
3 11 19 20 28 29,7943  9179 10091 15442 11263 12038,1716184648.6796641350
3 11 19 20 27 28 29,6238  9229 10151 15514 13707 11371 11835,1716184648.7227082253
3 11 19 20 21 27 28 29,6000  9200 10020 13285 11612 12868 11418 11611,1716184648.7656316757
3 11 19 20 21 27 28 29,5779  9006  8671 12714 11334 12670 11376 11243,1716184648.8086786270
3 11 19 20 21 27 28 29,5606  9028  6761 12118 11050 12403 11123 10950,1716184648.8516745567
3 11 19 20 21 27 28 29,4556  8878  5389 11617 10727 12132 10891 10524,1716184648.8947186470
3 11 19 20 21 26 27 28 29 36,4538  9074  5249 11424 10712 10925 11182 11059 10746 13849,1716184648.9376842976
3 11 19 20 21 26 27 28 29 36 44,4443  8942  5074 11336 10637 10808 11155 10960 10613 13163 12825,1716184648.9805910587
2  3 10 11 19 20 21 26 27 28 29 36,14458  3929 10136  8701  4000  9887 10074  8554  7791  7345  9770 11996,1716184650.8297691345
2  3 10 11 19 20 21 27 28 29 36,13628  4171 13333  8660  4100 10179 10132  8547  9246 10234 12247,1716184650.8726863861
2  3 11 19 20 21 27 28 29,13680  4285  8630  4390 10384 10191  8212  9585 10202,1716184650.9158017635
2  3 11 19 20 21 27 28 29,15083  4369  8705  4821 10527 10466  8341 10532 10381,1716184650.9587957859
2  3 11 19 20 21 27 28 29,14002  4551  8837  5211 10802 10717 11190 10390 10604,1716184651.0017552376
2  3 11 19 20 21 27 28 29,14238  5747  8983  7678 11784 11091 12079 11016 11188,1716184651.0446174145
2  3 11 19 20 21 27 28 29,14479  6016  9173  9660 12115 11375 12162 11210 11659,1716184651.0877108574
2  3 11 19 20 21 28 29,14243  7864  9223  9928 13250 11460 11236 11904,1716184651.1307754517
2  3 11 19 28,14620  8999  9061  9826 11096,1716184651.1737890244
2 11 28,15143  8765 11080,1716184651.2167551517
11 28,9121 11596,1716184651.2597618103
11,8966,1716184651.3027188778
11,9906,1716184651.3456821442
11,9933,1716184651.3887562752
