TAX,ADC,TS
11,11239,1716178393.2122011185
11,11344,1716178393.2553188801
11,11384,1716178393.2983396053
11,11161,1716178393.3413157463
11,10908,1716178393.3842859268
11,10793,1716178393.4272484779
11,10040,1716178393.4702672958
11,9675,1716178393.5132675171
11,9551,1716178393.5561850071
11,9263,1716178393.5992875099
11,9215,1716178393.6423504353
11,9010,1716178393.6853361130
11,8871,1716178393.7282900810
11 19 28,9427 10600 12444,1716178393.7713637352
11 19 28,9298 10091 11730,1716178393.8145501614
11 19 28,9233  9910 11738,1716178393.8575484753
3 11 19 28,10200  9360  9838 11570,1716178393.9004855156
3 11 19 28,9923  9259  9764 11391,1716178393.9435884953
3 11 19 28,7003  9286  9716 11378,1716178393.9865434170
3 11 19 28,6695  9230  9430 11109,1716178394.0294694901
3 11 19 28,6594  9140  9468 10954,1716178394.0723927021
3 11 19 26 28 42,6061  9219  8829 13096 10930 13077,1716178394.1155829430
3 11 19 26 28 42 44,6005  9278  8669 11250 10862 12874 15425,1716178394.1585474014
3 11 19 26 27 28 29 42 44,5994  9380  7955 11414 13562 11274 12084 12668 14038,1716178394.2015483379
3 11 19 20 26 27 28 29 42 44,5848  9389  7739 16067 11306 12989 11527 11867 12891 13465,1716178394.2444076538
3 11 19 20 26 27 28 29 34 42 44,5810  9375  7429 15050 11327 12913 11597 11837 12657 10141 13399,1716178394.2874429226
3 11 19 20 26 27 28 29 34 42 44,5655  9286  7111 14779 11316 12828 11623 11783 12660  9823 13451,1716178394.3305604458
3 11 19 20 26 27 28 29 34 42 44,5519  9260  6484 14185 11142 12733 11546 11359 12378  8973 13216,1716178394.3735923767
3 11 19 20 26 27 28 29 34 42 44,5351  9255  5989 13975 10857 12656 11435 11259 12227  7995 12650,1716178394.4164745808
3 11 19 20 26 27 28 29 34 42 44,4933  9197  5373 13613  9405 12502 11225 10948 12413  6929 12519,1716178394.4595868587
3 11 19 20 26 27 28 29 34 36 42 44,4171  7786  4370 11484  8732 10145 10559 10575  9294 12799  8178 12680,1716178396.2222146988
3 11 19 20 26 27 28 29 34 36 42 44,4226  8178  4463 12046 10412 12430 10595 11025  9522 14966  9503 12567,1716178396.2651867867
3 11 19 20 26 27 28 29 34 36 42 44,4311  8774  4648 12363 10463 12284 10731 11225 12291 14749 11455 12809,1716178396.3082299232
3 11 19 20 26 27 28 29 34 42 44,4917  8887  5066 12725 10848 12395 10950 11486 12433 13084 12953,1716178396.3512110710
3 11 19 20 26 27 28 29 34 42 44,5289  8991  5239 13503 10921 12644 11105 11898 12665 13929 12998,1716178396.3941738605
3 11 19 20 26 27 28 29 34 42 44,5439  9139  5913 13667 11062 12770 11311 12355 12850 13527 13750,1716178396.4371416569
3 11 19 20 26 27 28 34 44,5531  9130  6278 14313 11226 12828 11125 12781 13557,1716178396.4801189899
3 11 19 27 28,5522  8875  7065 12672 10925,1716178396.5230658054
3 11 19 27 28,5652  8897  8166 15289 11139,1716178396.5660803318
3 11 19 28,5803  8915  9121 11113,1716178396.6090738773
3 11 19 28,6458  9101  9316 11003,1716178396.6520586014
3 11 19 28,9168  9252  9577 11234,1716178396.6950712204
3 11 19 28,9672  9272  9776 11864,1716178396.7380425930
11 19,8911 9579,1716178396.7810282707
11 19,9039 9749,1716178396.8240528107
11,8732,1716178396.8670172691
11,8970,1716178396.9100003242
11,9301,1716178396.9530165195
11,9599,1716178396.9960265160
11,10578,1716178397.0389444828
11,10805,1716178397.0819141865
11,11705,1716178397.1249790192
11,11591,1716178397.1679353714
