TAX,ADC,TS
11 28,10916 12910,1716183350.1439189911
11 28,10559 11995,1716183350.1868736744
11 28,10092 11399,1716183350.2299008369
11 28,9744 11052,1716183350.2728054523
11 28,9493 10961,1716183350.3159236908
11 28,9165 10815,1716183350.3588900566
11 28,9114 10861,1716183350.4018611908
3 11 28,10083  9310 11048,1716183350.4448647499
3 11 20 28 29,9756  9395 14467 11441 12471,1716183350.4879088402
3 11 19 20 27 28 29,9572  9466 12453 14322 13014 11418 12004,1716183350.5309441090
3 11 19 20 27 28 29,9027  9391 10301 13732 12817 11285 11358,1716183350.5739066601
3 11 19 20 27 28 29,6477  9186  8954 13347 10106 11059 10968,1716183350.6167345047
3 11 19 20 27 28 29 44,6251  9086  8817 13034  9687 11070 10649 13277,1716183350.6598999500
3 11 19 20 26 27 28 29 44,6104  9262  6687 12716 11468  9339 10916 10742 12883,1716183350.7028894424
3 11 19 20 26 27 28 29 44,5989  9117  6314 12238 11055  9239  9024 10664 12468,1716183350.7458963394
3 11 18 19 20 26 27 28 29 44,5838  9011 12501  5919 11875 10799  9097  8830 10541 12437,1716183350.7888872623
3 11 18 19 20 26 27 28 29 36 44,5818  9043 11326  5426 11646 10586  8885  8703 10383 15769 10771,1716183350.8319373131
3 11 18 19 20 26 27 28 29 36 44,5496  8032 11096  5108 11260 10612  8800  8652 10378 12504 11109,1716183350.8749117851
3 10 11 18 19 20 26 27 28 29 36 44,4102 10735  7602  9967  3758 10256  8415  8413  8242  9935 11041 10917,1716183352.7668225765
3 11 18 19 20 26 27 28 29 36 37 44,4246  7761 10826  4091 10517 10313  7945  8467 10027 11387 16319 12887,1716183352.8527846336
3 11 19 20 26 27 28 29 36,5524  7818  4403 10895 10531  8052  8766 10048 12321,1716183352.8957982063
3 11 19 20 27 28 29 36 37,5548  8663  4580 11109  8379  8562 10133 16357 16341,1716183352.9388315678
3 11 19 20 27 28 29 37,5686  8730  4955 11305  8334  8783 10391 16255,1716183352.9818389416
3 11 19 20 27 28 29,6095  8898  5823 12205  8663 11068 11132,1716183353.0247571468
3 11 19 20 27 28 29,8585  9032  7085 12493  8751 11182 11431,1716183353.0677895546
3 11 19 20 27 28 29,9020  9328  8823 13217 10963 11485 11991,1716183353.1107873917
3 11 19 27 28,9664  9339  9877 11029 11064,1716183353.1537539959
11 27 28,9041 11329 10794,1716183353.1966984272
11 28,9201 10815,1716183353.2397322655
11 28,9515 11725,1716183353.2827680111
11,9759,1716183353.3257572651
