TAX,ADC,TS
11,9796,1716179886.5489940643
11,9689,1716179886.5921850204
11,9707,1716179886.6349759102
11,9459,1716179886.6780927181
11,9394,1716179886.7210557461
11,9159,1716179886.7640864849
11,9071,1716179886.8070452213
11 28,9279 13654,1716179886.8499684334
11 28,9081 11763,1716179886.8930740356
11 28,8863 11171,1716179886.9361982346
3 11 19 28,10516  9433 12201 11382,1716179886.9791679382
3 11 19 28,8912  9401 11507 11129,1716179887.0221316814
3 11 19 28,8610  9362 10165 11077,1716179887.0651721954
3 11 19 28,6542  9383  9872 11032,1716179887.1081340313
3 11 19 20 28,6312  9406  9858 16298 10892,1716179887.1510338783
3 11 19 20 28,6111  9226  9738 15676 10813,1716179887.1940674782
3 11 19 20 27 28,5872  9260  9838 13406 13631 10958,1716179887.2371718884
3 11 19 20 27 28 29 44,5835  9162  9859 13018 13030 11125 12371 13935,1716179887.2801237106
3 11 19 20 27 28 29 44,5779  9164  9473 12641 13056 11205 12056 13459,1716179887.3231830597
3 11 19 20 27 28 29 44,5503  8939  9295 12254 12728 11257 11708 13237,1716179887.3661606312
3 11 19 20 21 26 27 28 29 44,5439  8936  9202 11898 14343 16171 12602 11461 11720 13205,1716179887.4092063904
3 11 19 20 21 26 27 28 29 44,5357  8849  7726 11691 14281 14863 12647 11214 11423 12905,1716179887.4521796703
3 11 19 20 21 26 27 28 29 44,5286  8884  6595 11498 14163 14451 12649 11208 11062 12594,1716179887.4952080250
3 11 19 20 21 26 27 28 29 34 42 44,5213  8807  6168 10998 11170 14347 12506 10993 10857 13129 13533 12728,1716179887.5381731987
3 11 18 19 20 21 26 27 28 29 34 44,5007  8655 10640  5214 10329 10250 14116 12589 10687 10521 15561 12904,1716179889.6451978683
3 11 19 20 21 26 27 28 29,5065  8648  5478 10684 10522 14253 12354 10668 10918,1716179889.6882791519
3 11 19 20 21 27 28 29,5065  8539  5809 10877 10455 12313 10539 11102,1716179889.7312004566
3 11 19 20 21 27 28 29,5222  8591  8922 11404 10663 12418 10636 11509,1716179889.7742953300
3 11 19 20 21 27 28 29,5525  8762  9517 12236 10958 12637 10968 12065,1716179889.8172039986
3 11 19 20 21 27 28,5831  8957  9647 13395 11503 12861 10830,1716179889.8602664471
3 11 19 20 28,5897  8832  9425 13263 10650,1716179889.9032530785
3 11 19 28,8019  8925  9448 10831,1716179889.9462127686
3 11 19 28,9559  9174  9778 10996,1716179889.9892077446
11 19 28,8930 10122 11106,1716179890.0321974754
11 28,8906 11055,1716179890.0751879215
11,8828,1716179890.1182205677
11,9032,1716179890.1612083912
11,9147,1716179890.2041721344
11,9776,1716179890.2471997738
11,9872,1716179890.2902016640
11,12848,1716179890.3331866264
