TAX,ADC,TS
11,10326,1716185219.4923071861
11,10229,1716185219.5354990959
11 28,10974 13094,1716185219.5784840584
11 28,10910 12619,1716185219.6214590073
11 28,9868 11696,1716185219.6644725800
11 28,9331 11032,1716185219.7075445652
11 28,9008 10768,1716185219.7504858971
11 19 28,9118 10183 11034,1716185219.7935264111
11 19 28 29,9151 10129 11068 12161,1716185219.8364429474
3 11 19 20 28 29,10528  9249 10113 14882 11258 11401,1716185219.8794829845
3 11 19 20 27 28 29,8333  9121 10035 13394 14062 11343 11099,1716185219.9225664139
3 11 19 20 27 28 29,6117  9084  9932 12805 12749 11149 11016,1716185219.9655508995
3 11 19 20 27 28 29,5792  9023  9777 11862 12351 11153 10569,1716185220.0085837841
3 11 19 20 27 28 29 44,5583  8798  9551 11796 12453 11058 10375 14666,1716185220.0515029430
3 11 19 20 21 27 28 29 44,5457  8903  8480 11437 11517 12245 10893 10356 13135,1716185220.0945382118
3 11 19 20 21 26 27 28 29 44,5311  8866  7378 11234 11082 14112 12216 10778 10274 12725,1716185220.1375417709
3 11 19 20 21 26 27 28 29 44,5184  8865  6668 10855 10825  8978 12232 10636 10243 12895,1716185220.1804769039
2  3 11 18 19 20 21 26 27 28 29 36,11057  5093  7807 11840  4894 10152 10311 13185 12737 10361 10071 12347,1716185222.3314676285
2  3 11 19 20 21 27 28 29 36,12417  5051  8519  5227 10224 10477 12555 10326 10142 12561,1716185222.3744239807
2  3 11 19 20 21 27 28 29,11209  5355  8591  6151 10525 10659 12439 10387 10273,1716185222.4174170494
2  3 11 19 20 21 27 28 29,11099  5519  8690  8397 11190 10860 12649 10893 10471,1716185222.4603717327
2  3 11 19 20 27 28 29,11589  7822  8966  9652 11936 12733 11263 11096,1716185222.5032989979
2  3 11 19 20 28 29,14355  7977  8984  9591 12015 10892 11062,1716185222.5464274883
2 11 19 20 28 29,15172  8957  9804 14332 11103 11425,1716185222.5893867016
11 19 28,8921  9979 10818,1716185222.6322920322
11 28,8818 11126,1716185222.6753489971
11 28,8951 11140,1716185222.7183768749
11 28,9146 11259,1716185222.7613470554
11 28,9573 11714,1716185222.8043529987
11 28,9635 11731,1716185222.8557400703
