TAX,ADC,TS
11,14599,1716185011.8093156815
11,13538,1716185011.8522493839
11,12859,1716185011.8952329159
11,11890,1716185011.9382593632
11,10088,1716185011.9812300205
11,9515,1716185012.0244395733
11 28,9549 12297,1716185012.0674285889
3 11 28,9574  8967 11361,1716185012.1104259491
3 11 19 28,7840  9139 11418 11367,1716185012.1533682346
3 11 19 28,7878  9062 10271 11219,1716185012.1962840557
3 11 19 28 29,6038  9134 10186 11360 12319,1716185012.2391560078
2  3 11 19 20 28 29,14239  5868  9021  9951 13712 11189 11413,1716185012.2822935581
2  3 11 19 20 28 29,12717  5887  9034  9893 12907 11247 11116,1716185012.3253250122
2  3 11 19 20 27 28 29,12485  5413  9070  9911 13243 13092 11283 11012,1716185012.3682959080
2  3 11 19 20 21 27 28 29,12167  5295  8933  8909 12148 11503 12565 11231 10813,1716185012.4112884998
2  3 11 19 20 21 27 28 29,11555  4950  8807  8039 11367 10998 12375 11080 10616,1716185012.4543545246
2  3 11 19 20 21 27 28 29,11663  4762  8736  7618 11291 10826 12270 10827 10642,1716185012.4972796440
2  3 11 19 20 21 27 28 29 44,11457  4075  8764  5790 10767 10503 12058 10796 10443 13095,1716185012.5403435230
2  3 11 19 20 21 26 27 28 29 44,11807  3983  8823  4992 10632 10501 11133 11596 10778 10359 12623,1716185012.5832834244
2  3 11 18 19 20 21 26 27 28 29 36,13684  3667  8631 10633  4383  9494 10142 13695  9376 10338 10077 11930,1716185014.5182130337
2  3 11 19 20 21 27 28 29 36,13320  3730  8520  4561  9705 10254 11383 10189  9961 12418,1716185014.5612516403
2  3 11 19 20 21 27 28 29,11305  3879  8561  4893 10122 10412 11461 10111 10202,1716185014.6042139530
2  3 11 19 20 21 27 28 29,11140  3953  8652  5599 10222 10724 11956 10233 10453,1716185014.6471834183
2  3 11 19 20 21 27 28 29,13594  4831  8627  7897 10554 10933 12477 10360 10809,1716185014.6901824474
2  3 11 19 20 27 28 29,12876  4971  8812  8552 11022 12622 10493 11022,1716185014.7332031727
2  3 11 19 20 28 29,13298  5427  8747  9330 11838 10689 11168,1716185014.7762448788
2  3 11 19 20 28 29,11495  5781  8901  9614 13547 10999 11523,1716185014.8191726208
2  3 11 19 28,11942  7849  9001  9768 11350,1716185014.8621754646
2  3 11 28,12014  9055  8889 11100,1716185014.9052088261
2 11,15027  8538,1716185014.9481723309
11,9099,1716185014.9911193848
11,11764,1716185015.0342237949
11,12185,1716185015.0772082806
11,15673,1716185015.1202814579
