TAX,ADC,TS
11,10615,1716178318.2202405930
11,9858,1716178318.2632250786
11 28,9791 12780,1716178318.3061480522
11 28,9543 11979,1716178318.3490843773
11 28,9375 11854,1716178318.3921065331
11 28,9263 11753,1716178318.4350931644
11 28,9186 11393,1716178318.4780657291
11 19 28,9312 10942 11364,1716178318.5210802555
11 19 28,9288 10177 11350,1716178318.5641202927
11 19 28,9286  9988 11055,1716178318.6070959568
11 19 20 28,9203  9923 14606 10987,1716178318.6500833035
11 19 20 28 44,9200  9818 13770 11022 13594,1716178318.6932828426
11 19 20 28 29 44,9194  9932 12787 11541 11940 13269,1716178318.7362391949
3 11 19 20 27 28 29 44,11408  9333 10070 12726 13860 11501 11922 13079,1716178318.7792339325
3 11 19 20 27 28 29 44,8516  9278  9925 12351 13254 11518 11853 12703,1716178318.8222014904
3 11 19 20 21 27 28 29 44,6575  9321  9925 11789 14567 12917 11438 11598 12652,1716178318.8652758598
3 11 19 20 21 27 28 29 44,6471  9361 10024 11707 12398 12817 11354 11204 12727,1716178318.9082176685
3 11 19 20 21 27 28 29 44,6226  9341  9807 11375 11890 12848 11154 10877 12632,1716178318.9512631893
3 11 19 20 21 27 28 29 44,6170  9392  8303 11130 11393 12670 11300 10942 12543,1716178318.9942166805
3 11 19 20 21 26 27 28 29 42 44,5969  9331  8110 11064 11204 15523 12687 11176 10633 12777 12503,1716178319.0372648239
3 11 19 20 21 26 27 28 29 42 44 45,5951  9372  8033 10817 10699 15418 12638 11027 10529 12347 12688 15408,1716178319.0802507401
3 11 19 20 21 26 27 28 29 42 44 45,5790  9212  7777 10601 10677 15243 12493 10932 10627 12728 12593 12274,1716178319.1232650280
3 11 19 20 21 26 27 28 29 44,5500  8873  7468 10010 10163 11051 12191 10486 10179 12443,1716178321.0582301617
3 11 19 20 21 26 27 28 29 44,5703  8934  7669 10299 10476 14554 12385 10507 10265 12517,1716178321.1012949944
3 11 19 20 21 27 28 29 44,5655  8890  7774 10426 10506 12338 10461 10355 12710,1716178321.1442325115
3 11 19 20 21 27 28 29 44,6038  9003  9520 10906 10848 12425 10611 10670 12741,1716178321.1871960163
3 11 19 20 21 27 28 29 44,6163  9019  9621 11121 10910 12679 10721 11109 13052,1716178321.2302315235
3 11 19 20 21 27 28 29 44,8108  9193  9801 11602 11065 12751 10820 11352 13067,1716178321.2732610703
3 11 19 20 21 27 28 29,10346  9174  9932 12092 11255 12948 10956 11827,1716178321.3162112236
11 19 20 27 28,8903  9666 13081 13022 10780,1716178321.3592176437
11 19 20 28,8884  9603 14793 10711,1716178321.4022498131
11 19 28,8874  9373 10791,1716178321.4451742172
11 19 28,9085  9654 11281,1716178321.4882092476
11 28,8835 11014,1716178321.5311529636
11 28,8961 11043,1716178321.5742259026
11 28,9278 11770,1716178321.6172282696
11,9134,1716178321.6601333618
11,9838,1716178321.7031948566
