TAX,ADC,TS
28,11667,1716179719.3619081974
28,11640,1716179719.4048757553
28,11718,1716179719.4477872849
11 28,10110 11934,1716179719.4908745289
11 28,9514 11695,1716179719.5338118076
11 28 44,9265 11460 15683,1716179719.5767731667
11 28 44,9158 11256 13623,1716179719.6200249195
11 28 29 44,9128 11079 12098 13401,1716179719.6630136967
11 20 28 29 44,9018 14659 10985 11685 13345,1716179719.7060713768
11 19 20 28 29 44,9171 10346 13636 11075 11676 13489,1716179719.7489924431
11 19 20 28 29 44,9095  9967 12568 10920 11048 12938,1716179719.7918579578
11 19 20 21 28 29 44,9080  9886 12510 11905 11192 11060 13011,1716179719.8349084854
2  3 11 19 20 21 28 29 44,16307  8682  9183  9880 12036 11481 11323 10919 12763,1716179719.8778681755
3 11 19 20 21 27 28 29 44,8356  9149  8261 11618 11291 13352 11304 10876 12659,1716179719.9208924770
3 11 19 20 21 27 28 29 44,5935  9028  7324 11196 10917 12862 11095 10600 12524,1716179719.9638855457
3 11 19 20 21 27 28 29 44,5817  9027  7103 11104 10925 12610 11066 10608 12463,1716179720.0069220066
3 11 19 20 21 27 28 29 44 45,5573  8912  6490 10495 10559 12325 10865 10412 12474 12104,1716179720.0501055717
2  3 11 19 20 21 27 28 29 44 45,15786  5555  8815  5821 10369 10391 12429 10821 10404 12319 11611,1716179720.0930428505
2  3 11 19 20 21 27 28 29 42 44 45,15610  5381  8746  5610 10082 10158 12184 10801 10400 14419 12687 11442,1716179720.1361961365
2  3 11 19 20 21 23 27 28 29 44,14523  5119  8506  4295  9620  9905 13617 12256 10264  9915  9917,1716179721.8561103344
2  3 11 19 20 21 23 27 28 29 44,13581  5310  8586  5223  9807  9965 13740 11978 10392 10091  9999,1716179721.8990597725
2  3 11 19 20 21 27 28 29 44,12959  5447  8606  5666 10184 10062 12334 10382 10022 12118,1716179721.9420840740
2  3 11 19 20 21 27 28 29 44,13129  5615  8711  6052 10337 10278 12388 10461 10237 12223,1716179721.9851241112
2  3 11 19 20 21 27 28 29 44,13138  5730  8763  6637 10412 10361 12445 10559 10370 12767,1716179722.0281300545
2  3 11 19 20 21 27 28 29 44,14079  7904  9039  7745 11104 10611 12775 10839 10613 13113,1716179722.0711386204
2  3 11 19 20 21 28 29 44,15306  8530  8939  9680 11495 10814 10888 10686 12923,1716179722.1140952110
3 11 19 20 21 28 29 44,13503  8974  9838 12251 10988 10992 10801 12962,1716179722.1571233273
11 19 20 21 28 29 44,8964  9886 12448 11428 10965 11010 12894,1716179722.2001311779
11 19 20 28 29,9010  9980 13205 10951 11330,1716179722.2430527210
11 28 29,8800 10959 11597,1716179722.2861471176
11 28,8748 10727,1716179722.3290538788
11 28,9089 10897,1716179722.3721044064
11 28,9141 10776,1716179722.4151875973
11 28,9501 10954,1716179722.4580028057
11 28,9840 11103,1716179722.5010976791
11 28,10828 11198,1716179722.5440661907
11 28,15852 11007,1716179722.5885319710
