TAX,ADC,TS
11 28,9852 11604,1716191645.0588939190
11 28,9259 11247,1716191645.1017653942
11 28,9301 11042,1716191645.1445195675
11 28,8909 10718,1716191645.1878955364
11 28,8697 10521,1716191645.2308981419
11 19 28,8850 10745 10580,1716191645.2737188339
11 19 28,8045 10598 10431,1716191645.3165733814
2 11 19 21 28 29,14122  8041 10534 12090 10829 12428,1716191645.3595271111
2 11 19 21 28 29 36,12385  7965 10173 11293 11025 11964 15257,1716191645.4026126862
2 11 19 21 27 28 29 36,12895  7970 10019 11231 13458 11276 11615 11217,1716191645.4455769062
2  3 11 19 21 27 28 29 36,13881  9477  7935  9877 11027 12603 11135 11252 10918,1716191645.4885506630
2  3 11 19 21 27 28 29 36,14152  7704  7900  9796 10787 12318 10998 10918  9745,1716191645.5315601826
2  3 11 19 21 26 27 28 29 36,14207  7683  8024  9874 10662 13270 12390 11011 10598  9507,1716191645.5746884346
2  3 11 19 20 21 26 27 28 29 36,14301  7733  7316  9770 16112 10538 10317 12386 11135 10589  8728,1716191645.6176373959
2  3 11 19 21 26 27 28 29 34 36 44,11611  7835  7902  9392 10347 13568 12557 10505 10484 11989  9991  9789,1716191648.1124222279
2  3 11 19 21 27 28 29 44,11742  9856  7837  9216 10393 12245 10539 10561 11123,1716191648.1555793285
2  3 11 19 21 27 28 29 44,13981 13894  7699  9144 10447 12301 10941 11230 12375,1716191648.1986701488
2 11 19 27 28 29 44,14543  8804  8797 12399 10792 11387 12466,1716191648.2415893078
11 19 20 27 28 29 44,8941  9135 15850 12604 10845 11317 12463,1716191648.2844116688
11 19 28,9058  9458 10687,1716191648.3275873661
11 19 28,9124  9557 10801,1716191648.3706116676
11 28,9137 10660,1716191648.4134619236
11 28,8999 11000,1716191648.4563660622
11 28,9285 11110,1716191648.4996085167
11 28,10241 11144,1716191648.5425920486
11 28,9983 11298,1716191648.5855789185
11,9550,1716191648.6284594536
11 28,9672 12109,1716191648.6715657711
