TAX,ADC,TS
28,11815,1716195263.4427349567
28,11875,1716195263.4857547283
28,11776,1716195263.5288002491
28,11530,1716195263.5717248917
28,11139,1716195263.6147427559
19 28,10585 11520,1716195263.6577467918
11 19 28,10695 10234 11428,1716195263.7004942894
11 19 20 28,9983 10442 15929 11604,1716195263.7437641621
11 19 20 28,9913  7134 14506 11552,1716195263.7867062092
11 19 20 28,9639  6330 13750 11683,1716195263.8297533989
11 19 20 21 28,9431  5407 12586 11650 11580,1716195263.8727660179
11 19 20 21 28,9163  4991 11773 11089 11619,1716195263.9155697823
3 11 19 20 21 28,11156  9191  4969 11556 11005 11492,1716195263.9585664272
3 11 19 20 21 28 44,8631  9085  4558 11134 10779 11159 13035,1716195264.0015008450
3 11 19 20 21 27 28 29 44,6390  9078  4606 10962 10906 13266 11380 12439 12793,1716195264.0444808006
3 11 19 20 21 27 28 29 44,5727  8945  4307 10640 10766 12509 10935 11574 12627,1716195264.0876839161
3 11 19 20 21 26 27 28 29 44,5532  8967  4173 10545 10652 13210 12564 11031 11194 12606,1716195264.1305966377
3 11 19 20 21 26 27 28 29 44,5384  8369  3938  9818 10704 12562 12375 10824 10938 12395,1716195264.1736404896
3 11 19 20 21 26 27 28 29 36 44,4930  8155  3468  7545  9981 12386 12448 10391 10477 13411 12943,1716195265.9797818661
3 11 19 20 21 26 27 28 29,4941  7923  3509  7796 10118 13041 12178 10402 10589,1716195266.0227699280
3 11 19 20 21 27 28 29,5106  8558  3624  8349 10301 12079 10154 10834,1716195266.0657422543
3 11 19 20 21 27 28 29,5381  8658  3886 10025 10525 12161 10361 12287,1716195266.1086690426
3 11 19 20 21 27 28,5589  8764  4220 10250 10469 12641 10495,1716195266.1517419815
3 11 19 20 21 28,8153  9000  4535 10830 10725 10895,1716195266.1947715282
11 19 20 21 28,8885  4697 11180 11035 11151,1716195266.2377543449
11 19 20 28,9307  5495 12441 11195,1716195266.2806906700
11 19 20 28,9454 10059 13902 11452,1716195266.3237462044
11 19 28,9928 10177 12058,1716195266.3667137623
11 19 28,11754 10394 12034,1716195266.4098188877
