TAX,ADC,TS
28,11034,1716184196.2279131413
28,11302,1716184196.2709205151
28,11466,1716184196.3138825893
28,11055,1716184196.3568403721
28,10798,1716184196.3999106884
11 28,14693 10901,1716184196.4429070950
11 28,10363 10853,1716184196.4859318733
11 28,9969 10741,1716184196.5288968086
11 28,9775 10637,1716184196.5719313622
11 28,9611 10537,1716184196.6149606705
11 19 28,9760 10647 10828,1716184196.6578304768
11 19 28,9639 10310 10809,1716184196.7009160519
11 19 20 28,9545 10185 15352 10886,1716184196.7440834045
11 19 20 28 29,9552 10158 15029 10848 15661,1716184196.7871778011
11 19 20 28 29 44,9258  9927 14207 10937 12131 15123,1716184196.8297362328
3 11 19 20 27 28 29 44,10208  9700 10357 13439 14251 11380 12308 14815,1716184196.8726801872
2  3 11 19 20 27 28 29 44,14303  9917  9702 10232 13002 13843 11280 12032 14631,1716184196.9157333374
2  3 11 19 20 26 27 28 29 44,13863  9808  9805 10297 12793 13257 13698 11220 11830 14223,1716184196.9587306976
2  3 11 19 20 26 27 28 29 44,13058  8599  9674 10152 12451 11703 13355 11120 11460 14007,1716184197.0017106533
2  3 11 19 20 26 27 28 29 44,12540  8264  9539  8968 12269 11306 13163 11099 11156 13591,1716184197.0447297096
2  3 11 19 20 26 27 28 29 44,11927  6450  9331  8371 12015 10876 12882 10855 10730 13529,1716184197.0877685547
2  3 11 19 20 26 27 28 29 44,11339  6301  9298  7473 11721 10759 12658 10822 10554 13203,1716184197.1308677197
2  3 11 19 20 26 27 28 29 44 45,10932  6138  9163  6887 11409 10462 12330 10623 10668 13332 12376,1716184197.1737136841
2  3 11 19 20 21 26 27 28 29 36 44,12132  5408  8804  5362 10369 10187  8499  8556 10475 10420 13397 12269,1716184199.4095010757
2  3 11 19 20 21 26 27 28 29 44,11865  5572  8788  5649 10694 10632  8713  8716 10392 10599 13073,1716184199.4524908066
2  3 11 19 20 21 26 27 28 29 44,11473  5822  8901  6096 11114 10612 10685 12415 10562 10756 12961,1716184199.4955294132
2  3 11 19 20 21 27 28 29 44,11706  7907  8835  6457 11254 10919 12370 10454 10802 13333,1716184199.5384616852
2  3 11 19 20 21 27 28 29,12140  7950  9037  7825 11576 11829 12473 10612 11232,1716184199.5815515518
2  3 11 19 20 21 27 28 29,14123  9183  8981  9214 12030 13860 12705 10655 11224,1716184199.6246249676
2 11 19 20 28 29,13964  8864  9526 12221 10271 11533,1716184199.6675429344
2 11 19 20 28,14478  8871  9541 13648 10323,1716184199.7104625702
11 19 20 28,8943  9731 14632 10585,1716184199.7534387112
11 19 28,9030  9786 10751,1716184199.7964346409
11 28,8928 10654,1716184199.8393988609
11 28,9193 10845,1716184199.8824315071
11 28,9467 11057,1716184199.9254002571
28,10743,1716184199.9686021805
28,10886,1716184200.0116560459
28,11094,1716184200.0546021461
28,11229,1716184200.1406030655
28,11213,1716184200.1946363449
