TAX,ADC,TS
11,9896,1716193385.0064530373
11,9343,1716193385.0494625568
11 19,9683 14064,1716193385.0923891068
11 19,9773 10667,1716193385.1354875565
11 19,9589 10236,1716193385.1784915924
11 19,9494 10040,1716193385.2217788696
11 19,9423 9785,1716193385.2645537853
11 19 28,9570  9922 13607,1716193385.3077788353
11 19 28,9228  9563 12024,1716193385.3507347107
11 19 28,9207  7012 11757,1716193385.3937137127
11 19 28,9151  6174 11584,1716193385.4365782738
11 19 28,9126  5649 11263,1716193385.4797515869
11 19 28,9047  5011 11111,1716193385.5227313042
11 19 28,8897  4701 10982,1716193385.5657229424
11 19 28,8882  4273 10711,1716193385.6085436344
11 19 28,8689  4002 10636,1716193385.6517529488
11 19 28,8607  3819 10507,1716193385.6947255135
3 11 19 28,12638  8637  3675 10625,1716193385.7376999855
3 11 19 28,12692  8574  3573 10590,1716193385.7805123329
3 11 19 28,7341  8673  3597 10625,1716193385.8238010406
3 11 19 20 28,6535  8564  3519 15559 10637,1716193385.8666777611
3 11 19 20 28,6340  8539  3476 15067 10558,1716193385.9097185135
3 11 19 28,5805  8487  3306 10372,1716193385.9526751041
3 11 19 20 28,5659  8457  3249 15295 10431,1716193385.9954996109
3 11 19 20 27 28,5045  8568  3283 13998 13820 10510,1716193386.0384809971
3 11 19 20 27 28,4895  8534  3206 13619 13241 10426,1716193386.0813448429
3 11 19 20 27 28,4755  8442  3138 13432 13590 10466,1716193386.1243174076
3 11 19 20 27 28,4799  7928  2974 12964 13303 10641,1716193386.1676411629
3 11 19 20 27 28,4735  6294  2907 12616 13107 10420,1716193386.2104096413
3 11 19 20 27 28,4749  6257  2869 12507 13133 10480,1716193386.2535533905
3 11 19 20 27 28,4326  6059  2781 12395 13123 10505,1716193386.2964920998
3 11 19 20 27 28,4047  5930  2686 11704 13034 10555,1716193386.3394644260
3 11 19 20 27 28,3982  5902  2749 11363  9726 10566,1716193386.3824498653
3 11 19 20 27 28 35,3506  5869  2650 11174  9676 10620 14478,1716193386.4255208969
2  3 11 19 20 21 27 28 35,10674  3579  5836  2649 11089 13312  9473 10595 14405,1716193386.4685037136
2  3 11 19 20 21 27 28 35,10507  3333  5787  2591 10795 10973  7267 10651 14152,1716193386.5114650726
2  3 11 19 20 21 27 28 35,10442  3157  5835  2543  8743 10871  7262 10744 11241,1716193386.5545032024
2  3 11 19 20 21 27 28 35 36,10384  2879  5718  2500  8477 10721  6527 10794 10795 13823,1716193386.5975110531
